mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_randomforest__criterion;param_randomforest__max_depth;param_randomforest__max_features;param_randomforest__min_samples_leaf;param_randomforest__min_samples_split;param_randomforest__random_state;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
0.5564008474349975;0.07485796654237924;0.04739887714385986;0.01129699056118751;gini;9;8;2;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.6632653061224489;0.6122448979591837;0.673469387755102;0.6020408163265306;0.5510204081632653;0.6804123711340206;0.7010309278350515;0.6082474226804123;0.6082474226804123;0.6701030927835051;0.6370082053439933;0.04470029254043641;312
0.6300007343292237;0.06278166925456681;0.04490029811859131;0.007674876571345995;gini;9;8;2;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.6938775510204082;0.6326530612244898;0.6938775510204082;0.6224489795918368;0.5510204081632653;0.6804123711340206;0.6907216494845361;0.6185567010309279;0.6288659793814433;0.7010309278350515;0.6513465179886387;0.04616484701452371;205
0.5858009338378907;0.06730008189275483;0.05019972324371338;0.011511927337993997;gini;9;8;3;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6836734693877551;0.5816326530612245;0.6530612244897959;0.6530612244897959;0.5714285714285714;0.6701030927835051;0.6907216494845361;0.6082474226804123;0.5876288659793815;0.6804123711340206;0.6379970544918998;0.043795247121009455;310
0.6632015466690063;0.1158814413689961;0.04929962158203125;0.015911110632639187;gini;9;8;3;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.6938775510204082;0.7142857142857143;0.7142857142857143;0.6530612244897959;0.5918367346938775;0.6907216494845361;0.6494845360824743;0.6288659793814433;0.6082474226804123;0.6391752577319587;0.6583841784136334;0.04104333768228819;120
0.5480996131896972;0.03630443819904323;0.0479010820388794;0.011819031265964907;gini;9;8;3;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6836734693877551;0.6428571428571429;0.673469387755102;0.6326530612244898;0.5714285714285714;0.6597938144329897;0.7010309278350515;0.6185567010309279;0.5567010309278351;0.6907216494845361;0.6430885756364402;0.04667349218695524;288
0.5746993064880371;0.043728136110526214;0.04869999885559082;0.012869066012439466;gini;9;8;3;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.6428571428571429;0.6428571428571429;0.6428571428571429;0.5918367346938775;0.5918367346938775;0.7010309278350515;0.6391752577319587;0.5979381443298969;0.5670103092783505;0.6804123711340206;0.6297811908268461;0.04009358824498668;322
0.6075004577636719;0.07305788391019466;0.05249974727630615;0.018474155139736572;gini;9;8;3;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.673469387755102;0.6020408163265306;0.6836734693877551;0.6326530612244898;0.5714285714285714;0.6494845360824743;0.6804123711340206;0.6391752577319587;0.6185567010309279;0.6804123711340206;0.6431306543235851;0.035976729989694256;285
0.5841002464294434;0.06135902398524499;0.050499987602233884;0.011918472512857539;gini;9;8;3;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.6326530612244898;0.673469387755102;0.7040816326530612;0.6122448979591837;0.5612244897959183;0.6701030927835051;0.6288659793814433;0.6391752577319587;0.6597938144329897;0.711340206185567;0.6492951819903219;0.04231384950924947;231
0.645601487159729;0.12621775037333163;0.057798910140991214;0.021022437069551682;gini;9;9;1;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6836734693877551;0.6632653061224489;0.7244897959183674;0.6326530612244898;0.5714285714285714;0.6804123711340206;0.7010309278350515;0.6082474226804123;0.6288659793814433;0.6082474226804123;0.6502314327792972;0.045601228943171014;227
0.5972999095916748;0.13040364071763155;0.0459998607635498;0.01184069637019493;gini;9;9;1;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.6938775510204082;0.6632653061224489;0.673469387755102;0.6326530612244898;0.5816326530612245;0.6288659793814433;0.6701030927835051;0.6185567010309279;0.6494845360824743;0.6701030927835051;0.648201136124553;0.03136643676147034;244
0.615300989151001;0.12393725833704917;0.041199564933776855;0.005268211441675848;gini;9;9;1;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.7040816326530612;0.673469387755102;0.7040816326530612;0.6428571428571429;0.5408163265306123;0.6701030927835051;0.7319587628865979;0.6082474226804123;0.6082474226804123;0.6701030927835051;0.6553965916263412;0.05393828325924095;148
0.5331013917922973;0.05180459553575129;0.04489922523498535;0.009852482826642868;gini;9;9;1;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.6428571428571429;0.6428571428571429;0.6632653061224489;0.6530612244897959;0.5612244897959183;0.7010309278350515;0.6804123711340206;0.5979381443298969;0.5979381443298969;0.6804123711340206;0.6420997264885335;0.04173629369982835;292
0.546200156211853;0.032854207893382614;0.04470007419586182;0.006972172659702698;gini;9;9;1;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.7142857142857143;0.6632653061224489;0.6632653061224489;0.6632653061224489;0.5918367346938775;0.711340206185567;0.6907216494845361;0.6185567010309279;0.5979381443298969;0.6391752577319587;0.6553650326109824;0.04122238994207465;155
0.5393999576568603;0.01973391760923348;0.04060084819793701;0.003746934903455095;gini;9;9;1;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.6530612244897959;0.6530612244897959;0.6530612244897959;0.673469387755102;0.5612244897959183;0.711340206185567;0.6701030927835051;0.6185567010309279;0.5773195876288659;0.6907216494845361;0.646191878813381;0.0451786787695185;258
0.5323006391525269;0.03441517227770079;0.039300060272216795;0.002192560212545096;gini;9;9;2;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.673469387755102;0.6428571428571429;0.6530612244897959;0.6530612244897959;0.5816326530612245;0.7010309278350515;0.711340206185567;0.6288659793814433;0.6082474226804123;0.6701030927835051;0.6523669261519041;0.03768219853494184;188
0.5361010313034058;0.024849248728174518;0.04370052814483642;0.006148826941946284;gini;9;9;2;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.6224489795918368;0.6224489795918368;0.6938775510204082;0.6632653061224489;0.5816326530612245;0.6907216494845361;0.711340206185567;0.6494845360824743;0.6082474226804123;0.6804123711340206;0.6523879654954765;0.04040510485322989;186
0.5456006050109863;0.030944569041337557;0.045499420166015624;0.005884953684369364;gini;9;9;2;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.7040816326530612;0.6530612244897959;0.6938775510204082;0.6326530612244898;0.5714285714285714;0.6804123711340206;0.6907216494845361;0.6288659793814433;0.6288659793814433;0.7010309278350515;0.6584998948032822;0.0408557846953967;117
0.5342007160186768;0.026557977018680897;0.046199369430541995;0.010987740619162745;gini;9;9;2;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.6632653061224489;0.6428571428571429;0.673469387755102;0.6530612244897959;0.5816326530612245;0.7216494845360825;0.6804123711340206;0.6082474226804123;0.6391752577319587;0.6597938144329897;0.652356406480118;0.03663423553936745;191
0.5558008432388306;0.03655563811440981;0.047000551223754884;0.009230503599173445;gini;9;9;2;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.6428571428571429;0.6530612244897959;0.7040816326530612;0.5918367346938775;0.6122448979591837;0.6597938144329897;0.6804123711340206;0.5876288659793815;0.6391752577319587;0.6907216494845361;0.6461813591415948;0.03786056620701679;261
0.5511005401611329;0.0350532990732016;0.04060018062591553;0.0038257951582945137;gini;9;9;2;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.6122448979591837;0.6428571428571429;0.7040816326530612;0.6938775510204082;0.5612244897959183;0.6907216494845361;0.711340206185567;0.6185567010309279;0.5876288659793815;0.6804123711340206;0.6502945508100149;0.05042953458157454;216
0.5418007850646973;0.027564007629852436;0.04130034446716309;0.004796476882416569;gini;9;9;3;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6938775510204082;0.6122448979591837;0.7040816326530612;0.5816326530612245;0.5918367346938775;0.6907216494845361;0.6804123711340206;0.6494845360824743;0.6494845360824743;0.6701030927835051;0.6523879654954767;0.041549219933496515;183
0.6506007432937622;0.10711123023527926;0.051499676704406736;0.017590285352554146;gini;9;9;3;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.673469387755102;0.6428571428571429;0.6836734693877551;0.6836734693877551;0.5306122448979592;0.6907216494845361;0.6494845360824743;0.5979381443298969;0.6494845360824743;0.6597938144329897;0.6461708394698086;0.046305063195538676;265
0.5574006080627442;0.04305457312418095;0.04270026683807373;0.0044736242580356795;gini;9;9;3;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6836734693877551;0.6530612244897959;0.6938775510204082;0.6530612244897959;0.5612244897959183;0.7010309278350515;0.7010309278350515;0.6494845360824743;0.6185567010309279;0.6391752577319587;0.6554176309699138;0.04120667562826986;145
0.5457003831863403;0.05155320165279486;0.041700100898742674;0.004496358941957266;gini;9;9;3;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.6836734693877551;0.6122448979591837;0.6530612244897959;0.6428571428571429;0.6122448979591837;0.711340206185567;0.7319587628865979;0.6288659793814433;0.5876288659793815;0.7010309278350515;0.6564906374921102;0.04587453132714549;131
0.5392993211746215;0.01934419288858121;0.04110078811645508;0.005318813026450471;gini;9;9;3;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.6530612244897959;0.5918367346938775;0.6836734693877551;0.6530612244897959;0.6020408163265306;0.7216494845360825;0.6907216494845361;0.6288659793814433;0.6494845360824743;0.6907216494845361;0.6565116768356827;0.039126385914442986;130
0.5399003982543945;0.04548678908539559;0.04470014572143555;0.005745218294366986;gini;9;9;3;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.673469387755102;0.6428571428571429;0.7040816326530612;0.6836734693877551;0.5714285714285714;0.6804123711340206;0.6907216494845361;0.6391752577319587;0.5773195876288659;0.6701030927835051;0.6533242162844519;0.04371548939597148;181
0.6157010793685913;0.11596604432118734;0.04249918460845947;0.004631869195581378;gini;9;10;1;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.673469387755102;0.6836734693877551;0.6836734693877551;0.6122448979591837;0.5612244897959183;0.6804123711340206;0.6701030927835051;0.5979381443298969;0.6288659793814433;0.6391752577319587;0.6430780559646537;0.040310455763466244;289
0.5601998329162597;0.06609756431391599;0.047099852561950685;0.014237021219535807;gini;9;10;1;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.7040816326530612;0.6428571428571429;0.7040816326530612;0.7040816326530612;0.5816326530612245;0.6597938144329897;0.6597938144329897;0.6391752577319587;0.6082474226804123;0.5979381443298969;0.6501683147485797;0.04273409339676488;229
0.5756010293960572;0.07352452975824411;0.04309930801391602;0.006156045732772015;gini;9;10;1;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6632653061224489;0.6530612244897959;0.6938775510204082;0.6530612244897959;0.5306122448979592;0.6907216494845361;0.6804123711340206;0.6185567010309279;0.6185567010309279;0.6597938144329897;0.646191878813381;0.045699906099913735;258
0.5518999338150025;0.03542646944631862;0.044101524353027347;0.007777112832688349;gini;9;10;1;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.7040816326530612;0.6224489795918368;0.7142857142857143;0.6530612244897959;0.5510204081632653;0.6701030927835051;0.6391752577319587;0.6082474226804123;0.6082474226804123;0.6597938144329897;0.6430464969492952;0.04609027775723853;290
0.5941004991531372;0.0870477509929315;0.046900367736816405;0.008537525712548337;gini;9;10;1;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.7244897959183674;0.673469387755102;0.6836734693877551;0.6836734693877551;0.5408163265306123;0.6907216494845361;0.6701030927835051;0.6288659793814433;0.6288659793814433;0.6288659793814433;0.6553545129391962;0.048377723139483894;156
0.5984012842178345;0.0590572355329178;0.04599974155426025;0.00655752343114962;gini;9;10;1;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.6530612244897959;0.6530612244897959;0.6428571428571429;0.6836734693877551;0.5612244897959183;0.6804123711340206;0.6907216494845361;0.6494845360824743;0.5876288659793815;0.6185567010309279;0.6420681674731747;0.03989722652772458;295
0.646200704574585;0.12976119013557294;0.05049850940704346;0.011655169380934853;gini;9;10;2;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6836734693877551;0.6530612244897959;0.6632653061224489;0.7040816326530612;0.5510204081632653;0.6804123711340206;0.7010309278350515;0.6288659793814433;0.6288659793814433;0.6391752577319587;0.6533452556280244;0.04297517170972862;180
0.604098892211914;0.08604709556694728;0.04790129661560059;0.012374528122832332;gini;9;10;2;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.673469387755102;0.6428571428571429;0.6632653061224489;0.7040816326530612;0.5714285714285714;0.7319587628865979;0.6391752577319587;0.6288659793814433;0.5979381443298969;0.6701030927835051;0.6523143277929728;0.04496461275823569;198
0.5508009910583496;0.03944349336235615;0.04499962329864502;0.006448899031340122;gini;9;10;2;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6530612244897959;0.673469387755102;0.6938775510204082;0.6632653061224489;0.5816326530612245;0.6907216494845361;0.6804123711340206;0.6391752577319587;0.6185567010309279;0.6701030927835051;0.6564275194613928;0.033189622835538744;138
0.5911001205444336;0.03685742054046048;0.05229995250701904;0.01687052633459876;gini;9;10;2;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.673469387755102;0.673469387755102;0.673469387755102;0.6836734693877551;0.5510204081632653;0.7010309278350515;0.6804123711340206;0.6082474226804123;0.5979381443298969;0.6597938144329897;0.6502524721228697;0.04545477141877924;226
0.5910006046295166;0.031067987178067243;0.0490004301071167;0.00869458531063487;gini;9;10;2;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.7142857142857143;0.673469387755102;0.7040816326530612;0.6836734693877551;0.5714285714285714;0.6907216494845361;0.7010309278350515;0.6288659793814433;0.6391752577319587;0.6391752577319587;0.6645907847675151;0.042107191061124455;86
0.6279000997543335;0.04980495284273318;0.04969930648803711;0.008075505253051065;gini;9;10;2;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.6632653061224489;0.6428571428571429;0.6938775510204082;0.6530612244897959;0.6020408163265306;0.7216494845360825;0.7010309278350515;0.5979381443298969;0.6288659793814433;0.6597938144329897;0.6564380391331791;0.038778867734751796;136
0.6560008764266968;0.06294526405666813;0.043700027465820315;0.005139450796552187;gini;9;10;3;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6428571428571429;0.6326530612244898;0.6836734693877551;0.6632653061224489;0.5306122448979592;0.6391752577319587;0.711340206185567;0.6288659793814433;0.6185567010309279;0.6288659793814433;0.6379865348201136;0.04498197509816946;311
0.5676005363464356;0.0393323422224866;0.040299725532531736;0.00343648361412359;gini;9;10;3;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.6938775510204082;0.7142857142857143;0.7040816326530612;0.6836734693877551;0.6122448979591837;0.6907216494845361;0.6701030927835051;0.6185567010309279;0.6391752577319587;0.6597938144329897;0.6686513780770039;0.0336563348224078;68
0.647000765800476;0.08935021656874613;0.052100300788879395;0.012356024641938124;gini;9;10;3;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6530612244897959;0.6428571428571429;0.6938775510204082;0.6632653061224489;0.5714285714285714;0.6701030927835051;0.711340206185567;0.6185567010309279;0.6185567010309279;0.6288659793814433;0.6471912476330738;0.038531729762303096;254
0.5826002836227417;0.0669125063593364;0.04240012168884277;0.007604908949567026;gini;9;10;3;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.673469387755102;0.6530612244897959;0.673469387755102;0.6122448979591837;0.5816326530612245;0.6907216494845361;0.6907216494845361;0.6494845360824743;0.5876288659793815;0.7216494845360825;0.6534083736587418;0.04408508289205803;169
0.5456009864807129;0.049768718245136324;0.04349994659423828;0.008720645531821808;gini;9;10;3;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.6428571428571429;0.6326530612244898;0.6836734693877551;0.6836734693877551;0.5408163265306123;0.6597938144329897;0.6804123711340206;0.6185567010309279;0.6185567010309279;0.6288659793814433;0.6389859036398062;0.040954307694036345;307
